2,1,385,245,125,378,-1,-1,-1,-1
2,2,0,0,336,1079,-1,-1,-1,-1
2,3,526,247,119,368,-1,-1,-1,-1
2,4,885,95,235,764,-1,-1,-1,-1
2,5,798,313,55,148,-1,-1,-1,-1
2,6,739,312,47,149,-1,-1,-1,-1
3,1,376,245,126,380,-1,-1,-1,-1
3,2,0,0,330,1079,-1,-1,-1,-1
3,3,517,240,124,383,-1,-1,-1,-1
3,4,890,121,218,709,-1,-1,-1,-1
3,5,799,315,53,142,-1,-1,-1,-1
3,6,739,314,46,144,-1,-1,-1,-1
4,1,365,236,130,393,-1,-1,-1,-1
4,2,0,0,325,1079,-1,-1,-1,-1
4,3,512,231,128,400,-1,-1,-1,-1
4,4,895,144,205,667,-1,-1,-1,-1
4,5,800,316,52,140,-1,-1,-1,-1
4,6,730,305,50,160,-1,-1,-1,-1
5,1,353,225,135,408,-1,-1,-1,-1
5,2,0,0,302,1079,-1,-1,-1,-1
5,3,504,215,135,428,-1,-1,-1,-1
5,4,897,159,194,629,-1,-1,-1,-1
5,5,780,314,52,142,-1,-1,-1,-1
5,6,729,306,49,155,-1,-1,-1,-1
6,1,345,224,137,415,-1,-1,-1,-1
6,2,0,0,290,1079,-1,-1,-1,-1
6,3,499,211,138,440,-1,-1,-1,-1
6,4,897,168,189,611,-1,-1,-1,-1
6,5,775,311,55,149,-1,-1,-1,-1
6,6,727,305,49,158,-1,-1,-1,-1
7,1,339,229,134,409,-1,-1,-1,-1
7,2,0,0,284,1079,-1,-1,-1,-1
7,3,496,216,134,434,-1,-1,-1,-1
7,4,899,176,184,593,-1,-1,-1,-1
7,5,775,313,53,146,-1,-1,-1,-1
7,6,728,308,47,152,-1,-1,-1,-1
8,1,335,232,132,406,-1,-1,-1,-1
8,2,0,0,273,1079,-1,-1,-1,-1
8,3,495,227,126,412,-1,-1,-1,-1
8,4,902,180,181,585,-1,-1,-1,-1
8,5,775,315,51,144,-1,-1,-1,-1
8,6,725,310,46,151,-1,-1,-1,-1
9,1,332,237,130,400,-1,-1,-1,-1
9,2,0,0,256,1079,-1,-1,-1,-1
9,3,493,232,124,409,-1,-1,-1,-1
9,4,902,174,184,597,-1,-1,-1,-1
9,5,773,315,53,146,-1,-1,-1,-1
9,6,723,308,47,156,-1,-1,-1,-1
9,11,860,248,67,308,-1,-1,-1,-1
10,1,329,235,131,409,-1,-1,-1,-1
10,2,0,0,235,1079,-1,-1,-1,-1
10,3,490,235,123,408,-1,-1,-1,-1
10,4,898,167,191,615,-1,-1,-1,-1
10,5,773,316,52,146,-1,-1,-1,-1
10,6,710,304,50,167,-1,-1,-1,-1
10,11,860,243,69,316,-1,-1,-1,-1
11,1,326,237,131,413,-1,-1,-1,-1
11,2,0,0,187,1074,-1,-1,-1,-1
11,3,487,237,123,411,-1,-1,-1,-1
11,4,894,159,195,629,-1,-1,-1,-1
11,5,772,317,51,146,-1,-1,-1,-1
11,6,706,306,49,165,-1,-1,-1,-1
11,11,860,242,69,318,-1,-1,-1,-1
12,1,322,240,133,414,-1,-1,-1,-1
12,2,0,0,174,1060,-1,-1,-1,-1
12,3,485,236,123,416,-1,-1,-1,-1
12,4,893,154,197,641,-1,-1,-1,-1
12,5,770,318,51,145,-1,-1,-1,-1
12,6,705,305,50,167,-1,-1,-1,-1
13,1,317,241,135,418,-1,-1,-1,-1
13,2,0,0,163,1056,-1,-1,-1,-1
13,3,484,239,121,410,-1,-1,-1,-1
13,4,888,149,199,646,-1,-1,-1,-1
13,5,769,319,51,142,-1,-1,-1,-1
13,6,705,307,49,165,-1,-1,-1,-1
14,1,313,242,135,419,-1,-1,-1,-1
