1.0,1.0,1.0,0.9963560104370117,0.9825198650360107,1.0,1.0
1.0,2.0,1.0,0.9961870908737183,0.9813355207443237,0.073298,0.072917
1.0,14.0,1.0,0.9375400543212891,0.9216489791870117,0.0,0.46154
1.0,116.0,1.0,0.9767154455184937,0.926612377166748,1.0,1.0
1.0,124.0,1.0,0.9905151724815369,0.8915566205978394,1.0,1.0
2.0,1.0,1.0,0.9973106384277344,0.9805721044540405,1.0,1.0
2.0,2.0,1.0,0.9980608224868774,0.9839890599250793,0.072917,0.07772
2.0,14.0,1.0,0.918505072593689,0.9096832275390625,0.46154,1.0
2.0,116.0,1.0,0.9745196104049683,0.894439697265625,1.0,1.0
2.0,124.0,1.0,0.9838865399360657,0.9004126787185669,1.0,1.0
3.0,1.0,1.0,0.9954703450202942,0.9836066961288452,1.0,1.0
3.0,2.0,1.0,0.9985026717185974,0.9756035804748535,0.07772,0.076142
3.0,5.0,1.0,0.9882954955101013,0.9540797472000122,0.32919,0.11462
3.0,14.0,1.0,0.9866998195648193,0.9763454794883728,1.0,0.76923
3.0,116.0,1.0,0.9908224940299988,0.8418035507202148,1.0,1.0
3.0,124.0,1.0,0.9886195063591003,0.9067665338516235,1.0,1.0
4.0,1.0,1.0,0.9919133186340332,0.9762692451477051,1.0,1.0
4.0,2.0,1.0,0.9940650463104248,0.9694861173629761,0.076142,0.07
4.0,4.0,1.0,0.9907316565513611,0.9473869800567627,0.80747,0.94085
4.0,5.0,1.0,0.9725560545921326,0.9518438577651978,0.11462,0.14857
4.0,14.0,1.0,0.9830021262168884,0.9531374573707581,0.76923,0.79167
4.0,116.0,1.0,0.9657175540924072,0.9162418842315674,1.0,0.85315
4.0,124.0,1.0,0.9791362285614014,0.9003874063491821,1.0,1.0
5.0,1.0,1.0,0.9991114139556885,0.9718909859657288,1.0,1.0
5.0,2.0,1.0,0.9985681772232056,0.9692084789276123,0.07,0.064039
5.0,3.0,1.0,0.9978832602500916,0.9310725927352905,0.95455,0.86957
5.0,4.0,1.0,0.9943641424179077,0.9494687914848328,0.94085,0.96892
5.0,5.0,1.0,0.9890797138214111,0.9560480713844299,0.14857,0.1538
5.0,14.0,1.0,0.9836104512214661,0.944707989692688,0.79167,0.8
5.0,116.0,1.0,0.9768931865692139,0.9288412928581238,0.85315,0.16783
5.0,124.0,1.0,0.9765127301216125,0.9105720520019531,1.0,1.0
6.0,1.0,1.0,0.9917937517166138,0.9703141450881958,1.0,1.0
6.0,2.0,1.0,0.995647668838501,0.9774510860443115,0.064039,0.064039
6.0,3.0,1.0,0.9969244003295898,0.9381123781204224,0.86957,0.79167
6.0,4.0,1.0,0.9822661876678467,0.9410622715950012,0.96892,0.9668
6.0,5.0,1.0,0.9837701916694641,0.9375986456871033,0.1538,0.16569
6.0,14.0,1.0,0.9822666645050049,0.9643661975860596,0.8,0.84
6.0,116.0,0.0,0.9406859874725342,0.9351342916488647,0.16783,0.0
6.0,124.0,1.0,0.9833605289459229,0.920987606048584,1.0,1.0
7.0,1.0,1.0,0.9968432188034058,0.9730679988861084,1.0,1.0
7.0,2.0,1.0,0.9968147277832031,0.9724046587944031,0.064039,0.10655
7.0,3.0,1.0,0.9963305592536926,0.9280077219009399,0.79167,0.79167
7.0,4.0,1.0,0.9891500473022461,0.9445258975028992,0.9668,0.88956
7.0,5.0,1.0,0.9846037030220032,0.9584030508995056,0.16569,0.16499
7.0,14.0,1.0,0.9786766767501831,0.9399217963218689,0.84,0.88
7.0,116.0,0.0,0.7628425359725952,0.7603269815444946,0.0,0.25175
7.0,124.0,1.0,0.9884544610977173,0.8872551918029785,1.0,1.0
8.0,1.0,1.0,0.998310923576355,0.967002809047699,1.0,1.0
8.0,2.0,1.0,0.9964485764503479,0.972730815410614,0.10655,0.11256
8.0,3.0,1.0,0.9985615015029907,0.9404520392417908,0.79167,0.72
8.0,4.0,1.0,0.9937185049057007,0.9328044652938843,0.88956,0.92343
8.0,5.0,1.0,0.9749587178230286,0.933597207069397,0.16499,0.16939
8.0,14.0,1.0,0.9885081648826599,0.9458174705505371,0.88,0.92
8.0,116.0,1.0,0.9547868371009827,0.911191463470459,0.25175,1.0
8.0,124.0,1.0,0.9962179660797119,0.9135800004005432,1.0,1.0
9.0,1.0,1.0,0.9935088753700256,0.9673624634742737,1.0,1.0
9.0,2.0,1.0,0.9937343001365662,0.9695425033569336,0.11256,0.12368
9.0,3.0,1.0,0.9974117279052734,0.9280419945716858,0.72,0.76
9.0,4.0,1.0,0.9903414249420166,0.9243528842926025,0.92343,0.92343
9.0,5.0,1.0,0.9745598435401917,0.9552284479141235,0.16939,0.15152
9.0,14.0,1.0,0.9894723892211914,0.9510219097137451,0.92,1.0
9.0,116.0,1.0,0.9834259152412415,0.9308043122291565,1.0,1.0
9.0,124.0,1.0,0.989309549331665,0.9071593284606934,1.0,1.0
10.0,1.0,1.0,0.9966181516647339,0.9658098816871643,1.0,1.0
10.0,2.0,1.0,0.9954400062561035,0.9714142680168152,0.12368,0.092429
10.0,3.0,1.0,0.9977110624313354,0.9398536682128906,0.76,0.76
10.0,4.0,1.0,0.9881844520568848,0.9189518690109253,0.92343,0.96116
10.0,5.0,1.0,0.9857932329177856,0.9560055732727051,0.15152,0.14072
10.0,6.0,1.0,0.9574933648109436,0.9230900406837463,0.5,0.5
10.0,14.0,1.0,0.9848003387451172,0.9640177488327026,1.0,1.0
10.0,116.0,1.0,0.9831467866897583,0.9327874183654785,1.0,1.0
10.0,124.0,1.0,0.9975606203079224,0.9041781425476074,1.0,1.0
11.0,1.0,1.0,0.994856595993042,0.9727583527565002,1.0,1.0
11.0,2.0,1.0,0.9951141476631165,0.9720368385314941,0.092429,0.083604
11.0,3.0,1.0,0.9918314218521118,0.9290715456008911,0.76,0.72
11.0,4.0,1.0,0.9651079177856445,0.9459272027015686,0.96116,0.95894
11.0,5.0,1.0,0.9768589735031128,0.9570224285125732,0.14072,0.12812
11.0,6.0,1.0,0.9709850549697876,0.8671349287033081,0.5,0.38462
11.0,14.0,1.0,0.9721875786781311,0.9544323682785034,1.0,1.0
11.0,116.0,1.0,0.9829372763633728,0.9521420001983643,1.0,1.0
11.0,124.0,1.0,0.9887887835502625,0.9087553024291992,1.0,1.0
12.0,1.0,1.0,0.996657133102417,0.9670505523681641,1.0,1.0
12.0,2.0,1.0,0.9970399141311646,0.9775823354721069,0.083604,0.091634
12.0,3.0,1.0,0.9951058626174927,0.9242062568664551,0.72,0.72
12.0,4.0,1.0,0.9868879318237305,0.9363709092140198,0.95894,0.66667
12.0,5.0,1.0,0.9855044484138489,0.9446240663528442,0.12812,0.11384
12.0,6.0,1.0,0.9656298160552979,0.8867433071136475,0.38462,0.75
12.0,14.0,1.0,0.9783019423484802,0.9626338481903076,1.0,1.0
12.0,116.0,1.0,0.9520400166511536,0.9324487447738647,1.0,1.0
12.0,124.0,1.0,0.9908948540687561,0.9046441912651062,1.0,1.0
13.0,1.0,1.0,0.9918676018714905,0.9791505932807922,1.0,1.0
13.0,2.0,1.0,0.9941518306732178,0.9630268812179565,0.091634,0.10303
13.0,3.0,1.0,0.9924170970916748,0.9424912929534912,0.72,0.65385
13.0,4.0,1.0,0.9854657649993896,0.9413537979125977,0.66667,0.66667
13.0,5.0,1.0,0.9786950945854187,0.97161465883255,0.11384,0.11929
13.0,6.0,1.0,0.9504634737968445,0.8602931499481201,0.75,0.76
13.0,14.0,1.0,0.97294020652771,0.9386515617370605,1.0,1.0
13.0,116.0,1.0,0.9642866849899292,0.9147315621376038,1.0,0.38462
13.0,124.0,1.0,0.9940871000289917,0.9161158800125122,1.0,1.0
14.0,1.0,1.0,0.9938423037528992,0.9738318920135498,1.0,1.0
14.0,2.0,1.0,0.9937107563018799,0.9691447019577026,0.10303,0.11446
14.0,3.0,1.0,0.9846486449241638,0.964368462562561,0.65385,0.61538
14.0,4.0,1.0,0.9820393919944763,0.947417140007019,0.66667,0.95949
14.0,5.0,1.0,0.984902560710907,0.9534825086593628,0.11929,0.12917
14.0,6.0,1.0,0.9782558679580688,0.9166656732559204,0.76,0.73077
14.0,14.0,1.0,0.9772258996963501,0.9318419694900513,1.0,0.96296
14.0,116.0,1.0,0.9450151324272156,0.9409089684486389,0.38462,0.0
14.0,124.0,1.0,0.9970836639404297,0.8913935422897339,1.0,1.0
15.0,1.0,1.0,0.9940212965011597,0.9712889194488525,1.0,1.0
15.0,2.0,1.0,0.9974946975708008,0.9754086136817932,0.11446,0.044248
15.0,3.0,1.0,0.9924435615539551,0.9255611896514893,0.61538,0.48148
15.0,4.0,1.0,0.9889987707138062,0.9457955360412598,0.95949,0.70833
15.0,5.0,1.0,0.9789232015609741,0.9496520757675171,0.12917,0.13211
15.0,6.0,1.0,0.9719921350479126,0.9145650863647461,0.73077,0.76923
15.0,14.0,1.0,0.9859243631362915,0.9574557542800903,0.96296,0.37037
15.0,116.0,0.0,0.958498477935791,0.9233894944190979,0.0,0.0
15.0,124.0,1.0,0.9860506057739258,0.9021642208099365,1.0,1.0
16.0,1.0,1.0,0.9994455575942993,0.9720211029052734,1.0,1.0
16.0,2.0,1.0,0.9968112707138062,0.9776745438575745,0.044248,0.08045
16.0,3.0,1.0,0.9915483593940735,0.943926990032196,0.48148,0.66667
16.0,4.0,1.0,0.9836392402648926,0.9421439170837402,0.70833,1.0
16.0,5.0,1.0,0.983323335647583,0.9593454599380493,0.13211,0.052083
16.0,6.0,1.0,0.970403790473938,0.8938043713569641,0.76923,0.55556
16.0,14.0,1.0,0.9651029109954834,0.95256507396698,0.37037,0.0
16.0,116.0,1.0,0.9819020628929138,0.9049628973007202,0.0,0.0
16.0,124.0,1.0,0.9961056709289551,0.9118893146514893,1.0,1.0
