2,1,1342,390,174,426,-1,-1,-1,-1
2,2,575,424,115,293,-1,-1,-1,-1
2,3,728,448,46,134,-1,-1,-1,-1
2,4,426,415,131,341,-1,-1,-1,-1
2,5,1255,431,40,121,-1,-1,-1,-1
2,6,1475,436,114,321,-1,-1,-1,-1
2,7,1676,426,108,184,-1,-1,-1,-1
2,8,1090,431,50,144,-1,-1,-1,-1
2,9,688,451,39,160,-1,-1,-1,-1
3,1,1345,384,179,436,-1,-1,-1,-1
3,2,573,424,116,294,-1,-1,-1,-1
3,3,728,448,45,134,-1,-1,-1,-1
3,4,424,410,137,351,-1,-1,-1,-1
3,5,1256,431,39,121,-1,-1,-1,-1
3,6,1485,403,137,387,-1,-1,-1,-1
3,7,1675,424,112,192,-1,-1,-1,-1
3,8,1090,432,50,143,-1,-1,-1,-1
3,9,687,449,41,164,-1,-1,-1,-1
4,1,1348,375,183,450,-1,-1,-1,-1
4,2,573,424,116,296,-1,-1,-1,-1
4,3,726,454,45,135,-1,-1,-1,-1
4,4,428,419,131,335,-1,-1,-1,-1
4,5,1256,431,39,121,-1,-1,-1,-1
4,6,1489,399,140,396,-1,-1,-1,-1
4,7,1675,422,114,197,-1,-1,-1,-1
4,9,689,451,39,160,-1,-1,-1,-1
5,1,1352,366,189,465,-1,-1,-1,-1
5,2,573,425,116,294,-1,-1,-1,-1
5,3,727,451,45,133,-1,-1,-1,-1
5,4,431,420,130,333,-1,-1,-1,-1
5,5,1256,430,39,122,-1,-1,-1,-1
5,6,1494,404,139,393,-1,-1,-1,-1
5,7,1675,423,113,198,-1,-1,-1,-1
5,9,689,451,39,160,-1,-1,-1,-1
6,1,1362,371,185,455,-1,-1,-1,-1
6,2,573,425,115,294,-1,-1,-1,-1
6,3,726,456,45,133,-1,-1,-1,-1
6,4,433,419,132,336,-1,-1,-1,-1
6,5,1256,431,39,121,-1,-1,-1,-1
6,6,1494,398,141,405,-1,-1,-1,-1
6,7,1675,422,112,195,-1,-1,-1,-1
6,8,1090,433,49,141,-1,-1,-1,-1
7,1,1371,367,184,459,-1,-1,-1,-1
7,2,573,426,114,291,-1,-1,-1,-1
7,3,728,453,43,130,-1,-1,-1,-1
7,4,436,422,129,331,-1,-1,-1,-1
7,5,1256,430,39,122,-1,-1,-1,-1
7,6,1498,388,145,422,-1,-1,-1,-1
7,7,1677,423,110,192,-1,-1,-1,-1
7,8,1090,432,50,143,-1,-1,-1,-1
8,1,1380,373,177,448,-1,-1,-1,-1
8,2,570,424,116,295,-1,-1,-1,-1
8,3,728,450,43,131,-1,-1,-1,-1
8,4,436,424,128,327,-1,-1,-1,-1
8,5,1256,430,40,122,-1,-1,-1,-1
8,6,1503,384,144,425,-1,-1,-1,-1
8,7,1678,423,108,188,-1,-1,-1,-1
8,8,1090,431,50,144,-1,-1,-1,-1
9,1,1396,377,172,443,-1,-1,-1,-1
9,2,569,423,116,298,-1,-1,-1,-1
9,3,728,450,43,130,-1,-1,-1,-1
9,4,438,426,127,324,-1,-1,-1,-1
9,5,1256,430,40,122,-1,-1,-1,-1
9,6,1513,393,139,411,-1,-1,-1,-1
9,7,1680,422,107,189,-1,-1,-1,-1
9,8,1090,431,50,144,-1,-1,-1,-1
9,9,665,431,60,235,-1,-1,-1,-1
10,1,1410,382,166,428,-1,-1,-1,-1
10,2,568,423,117,299,-1,-1,-1,-1
10,3,728,449,43,131,-1,-1,-1,-1
10,4,438,424,127,326,-1,-1,-1,-1
10,5,1256,431,39,121,-1,-1,-1,-1
10,6,1523,402,132,393,-1,-1,-1,-1
10,7,1682,424,105,185,-1,-1,-1,-1
10,8,1090,431,50,144,-1,-1,-1,-1
10,9,660,427,63,244,-1,-1,-1,-1
11,1,1412,376,171,446,-1,-1,-1,-1
11,2,570,423,115,299,-1,-1,-1,-1
11,3,728,449,43,132,-1,-1,-1,-1
11,4,439,425,127,325,-1,-1,-1,-1
11,5,1256,429,40,123,-1,-1,-1,-1
11,6,1532,398,139,407,-1,-1,-1,-1
11,7,1682,423,104,183,-1,-1,-1,-1
11,8,1090,432,50,144,-1,-1,-1,-1
11,9,657,425,65,253,-1,-1,-1,-1
12,1,1417,373,173,458,-1,-1,-1,-1
12,2,570,422,116,301,-1,-1,-1,-1
12,3,726,453,45,136,-1,-1,-1,-1
12,4,436,420,133,335,-1,-1,-1,-1
12,5,1256,429,40,123,-1,-1,-1,-1
12,6,1536,393,146,421,-1,-1,-1,-1
12,7,1682,423,104,183,-1,-1,-1,-1
12,8,1090,433,50,143,-1,-1,-1,-1
12,9,657,425,65,252,-1,-1,-1,-1
12,16,1387,420,55,148,-1,-1,-1,-1
13,1,1431,369,176,469,-1,-1,-1,-1
13,2,570,422,116,302,-1,-1,-1,-1
13,3,725,454,45,139,-1,-1,-1,-1
13,4,434,417,138,341,-1,-1,-1,-1
13,5,1256,428,40,124,-1,-1,-1,-1
13,6,1542,390,149,428,-1,-1,-1,-1
13,7,1683,424,103,183,-1,-1,-1,-1
13,8,1090,432,50,145,-1,-1,-1,-1
13,9,657,424,66,252,-1,-1,-1,-1
13,16,1386,417,57,155,-1,-1,-1,-1
14,1,1438,376,173,463,-1,-1,-1,-1
14,2,570,420,116,304,-1,-1,-1,-1
14,3,726,450,44,136,-1,-1,-1,-1
14,4,434,418,141,343,-1,-1,-1,-1
14,5,1256,429,39,123,-1,-1,-1,-1
14,6,1553,376,158,453,-1,-1,-1,-1
14,7,1682,427,103,184,-1,-1,-1,-1
14,8,1091,432,49,144,-1,-1,-1,-1
14,9,657,424,69,255,-1,-1,-1,-1
14,16,1386,412,60,164,-1,-1,-1,-1
15,1,1441,377,172,466,-1,-1,-1,-1
15,2,570,421,116,303,-1,-1,-1,-1
15,3,724,454,45,138,-1,-1,-1,-1
15,4,433,416,145,346,-1,-1,-1,-1
15,5,1256,431,38,120,-1,-1,-1,-1
15,6,1554,366,167,478,-1,-1,-1,-1
15,7,1683,429,102,185,-1,-1,-1,-1
15,8,1091,433,49,143,-1,-1,-1,-1
15,9,655,422,70,262,-1,-1,-1,-1
15,16,1388,413,58,159,-1,-1,-1,-1
16,1,1448,373,174,473,-1,-1,-1,-1
16,2,570,420,117,306,-1,-1,-1,-1
16,3,723,454,45,140,-1,-1,-1,-1
16,4,432,414,148,351,-1,-1,-1,-1
16,5,1256,432,38,118,-1,-1,-1,-1
16,6,1560,373,166,471,-1,-1,-1,-1
16,7,1679,425,111,205,-1,-1,-1,-1
16,8,1092,434,48,142,-1,-1,-1,-1
16,16,1388,413,57,155,-1,-1,-1,-1
17,1,1482,371,185,479,-1,-1,-1,-1
17,2,571,420,117,306,-1,-1,-1,-1
17,3,722,453,45,142,-1,-1,-1,-1
17,4,431,412,151,355,-1,-1,-1,-1
17,5,1256,433,37,117,-1,-1,-1,-1
17,6,1566,370,169,479,-1,-1,-1,-1
17,7,1678,424,109,206,-1,-1,-1,-1
17,8,1091,434,49,142,-1,-1,-1,-1
17,16,1388,413,56,153,-1,-1,-1,-1
18,1,1497,370,193,478,-1,-1,-1,-1
18,2,571,417,120,312,-1,-1,-1,-1
18,3,722,454,44,139,-1,-1,-1,-1
18,4,431,413,152,354,-1,-1,-1,-1
18,5,1255,433,36,116,-1,-1,-1,-1
18,7,1677,424,110,208,-1,-1,-1,-1
18,8,1091,434,49,143,-1,-1,-1,-1
18,16,1389,412,57,157,-1,-1,-1,-1
19,1,1489,366,198,490,-1,-1,-1,-1
19,2,572,415,121,317,-1,-1,-1,-1
19,3,722,447,45,140,-1,-1,-1,-1
19,4,431,413,154,354,-1,-1,-1,-1
19,5,1253,433,37,116,-1,-1,-1,-1
19,8,1091,435,49,141,-1,-1,-1,-1
19,9,691,438,49,183,-1,-1,-1,-1
19,16,1388,403,63,178,-1,-1,-1,-1
20,1,1486,363,203,498,-1,-1,-1,-1
20,2,572,413,123,322,-1,-1,-1,-1
20,3,723,445,44,140,-1,-1,-1,-1
20,4,431,412,155,356,-1,-1,-1,-1
20,5,1253,433,36,116,-1,-1,-1,-1
20,8,1091,435,49,140,-1,-1,-1,-1
20,9,697,441,45,169,-1,-1,-1,-1
20,16,1389,400,64,183,-1,-1,-1,-1
21,1,1490,364,201,490,-1,-1,-1,-1
21,2,573,411,124,326,-1,-1,-1,-1
21,3,724,445,43,136,-1,-1,-1,-1
21,4,432,411,155,358,-1,-1,-1,-1
21,5,1252,432,37,118,-1,-1,-1,-1
21,8,1090,435,50,144,-1,-1,-1,-1
21,9,699,441,45,167,-1,-1,-1,-1
21,16,1390,398,64,187,-1,-1,-1,-1
22,1,1493,362,199,490,-1,-1,-1,-1
22,2,575,410,124,328,-1,-1,-1,-1
22,3,724,445,43,135,-1,-1,-1,-1
22,4,443,409,154,363,-1,-1,-1,-1
22,5,1252,432,37,119,-1,-1,-1,-1
22,6,1630,381,157,449,-1,-1,-1,-1
22,8,1090,435,50,144,-1,-1,-1,-1
22,16,1391,408,57,168,-1,-1,-1,-1
22,18,1436,452,44,116,-1,-1,-1,-1
23,1,1502,362,199,490,-1,-1,-1,-1
