1.0,2.0,1.0,0.9963695406913757,0.6578102707862854,0.67647,0.66667
1.0,71.0,1.0,0.9538469314575195,0.8739910125732422,0.34091,0.30952
1.0,16.0,1.0,0.9704787731170654,0.7913188934326172,0.65217,0.43478
1.0,17.0,1.0,0.990151047706604,0.8240593671798706,0.54167,0.6
1.0,50.0,1.0,0.9847095608711243,0.6764784455299377,0.46809,0.5
2.0,16.0,1.0,0.9899585843086243,0.6502276062965393,0.43478,0.63636
2.0,2.0,1.0,0.9952167868614197,0.6447664499282837,0.66667,0.64829
2.0,50.0,1.0,0.9842060804367065,0.7423273324966431,0.5,0.48889
2.0,71.0,1.0,0.9407294988632202,0.6902147531509399,0.30952,0.325
3.0,16.0,1.0,0.9902519583702087,0.6600139737129211,0.63636,0.68182
3.0,2.0,1.0,0.9969854950904846,0.6555594205856323,0.64829,0.61912
3.0,50.0,1.0,0.9916506409645081,0.7460172176361084,0.48889,0.57222
3.0,71.0,1.0,0.9898378252983093,0.7413169145584106,0.325,0.39024
4.0,2.0,1.0,0.9919129610061646,0.6589881181716919,0.61912,0.64123
4.0,36.0,1.0,0.9946581721305847,0.9022055864334106,0.68683,0.69677
4.0,71.0,1.0,0.9818929433822632,0.7217820882797241,0.39024,0.44286
4.0,16.0,1.0,0.9914987683296204,0.9040417671203613,0.68182,0.68182
4.0,17.0,1.0,0.9906570315361023,0.8871796131134033,0.56522,0.6087
4.0,50.0,1.0,0.981114387512207,0.7715340852737427,0.57222,0.54348
5.0,17.0,1.0,0.995095431804657,0.6486780047416687,0.6087,0.47826
5.0,2.0,1.0,0.9792447090148926,0.6667486429214478,0.64123,0.65714
5.0,50.0,1.0,0.9837799072265625,0.7731578350067139,0.54348,0.5006
5.0,71.0,1.0,0.9867196679115295,0.7457650899887085,0.44286,0.50388
6.0,17.0,1.0,0.9905097484588623,0.652845561504364,0.47826,0.59091
6.0,2.0,1.0,0.9789271354675293,0.6609617471694946,0.65714,0.65714
6.0,50.0,1.0,0.9622840285301208,0.8205612897872925,0.5006,0.56863
6.0,71.0,1.0,0.9769371747970581,0.7844991683959961,0.50388,0.43083
7.0,2.0,1.0,0.9821890592575073,0.6525399088859558,0.65714,0.65714
7.0,71.0,1.0,0.9813748002052307,0.8301537036895752,0.43083,0.48433
